,timestamp,src_ip,src_port,dest_ip,dest_port,proto,flow_alerted
15374,01/22-13:00:21.019834, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15375,01/22-13:00:21.019834, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15376,01/22-13:00:21.020183, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15377,01/22-13:00:21.020183, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15378,01/22-13:00:21.020400, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15379,01/22-13:00:21.020400, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15380,01/22-13:00:21.020718, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15381,01/22-13:00:21.020718, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15382,01/22-13:00:21.022219, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15383,01/22-13:00:21.022219, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15384,01/22-13:00:21.022236, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15385,01/22-13:00:20.854736, 175.45.176.1,38841, 149.171.126.18,80, tcp,True
15386,01/22-13:00:21.130095, 59.166.0.2,32686, 149.171.126.6,111, udp,True
15387,01/22-13:00:21.130105, 59.166.0.2,32686, 149.171.126.6,111, udp,True
15388,01/22-13:00:21.133319, 59.166.0.2,2616, 149.171.126.6,28338, udp,True
15389,01/22-13:00:21.133323, 59.166.0.2,2616, 149.171.126.6,28338, udp,True
15390,01/22-13:00:21.133947, 59.166.0.2,32686, 149.171.126.6,111, udp,True
15391,01/22-13:00:21.133953, 59.166.0.2,32686, 149.171.126.6,111, udp,True
15392,01/22-13:00:21.017932, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15393,01/22-13:00:21.231090, 59.166.0.6,30075, 149.171.126.4,5190, tcp,True
15394,01/22-13:00:21.017932, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15395,01/22-13:00:21.286135, 149.171.126.13,179, 175.45.176.2,15995, tcp,True
15396,01/22-13:00:21.286140, 149.171.126.13,179, 175.45.176.2,15995, tcp,True
15397,01/22-13:00:20.944064, 175.45.176.0,11719, 149.171.126.15,445, tcp,True
15398,01/22-13:00:20.944064, 175.45.176.0,11719, 149.171.126.15,445, tcp,True
15399,01/22-13:00:21.326739, 175.45.176.2,15995, 149.171.126.13,179, tcp,True
15400,01/22-13:00:21.326749, 175.45.176.2,15995, 149.171.126.13,179, tcp,True
15401,01/22-13:00:21.331116, 149.171.126.0,53, 59.166.0.2,53949, udp,True
15402,01/22-13:00:21.332359, 59.166.0.2,1589, 149.171.126.9,80, tcp,True
15403,01/22-13:00:21.340946, 59.166.0.2,2643, 149.171.126.6,6881, tcp,True
15404,01/22-13:00:21.341682, 59.166.0.2,3519, 149.171.126.6,6881, tcp,True
15405,01/22-13:00:21.342410, 59.166.0.2,48543, 149.171.126.6,6881, tcp,True
15406,01/22-13:00:21.343132, 59.166.0.2,5391, 149.171.126.6,6881, tcp,True
15407,01/22-13:00:21.343830, 59.166.0.2,6355, 149.171.126.6,6881, tcp,True
15408,01/22-13:00:21.344605, 59.166.0.2,7325, 149.171.126.6,6881, tcp,True
15409,01/22-13:00:21.532047, 59.166.0.6,2343, 149.171.126.6,5190, tcp,True
15410,01/22-13:00:21.631212, 59.166.0.0,46687, 149.171.126.7,5190, tcp,True
15411,01/22-13:00:21.326754, 175.45.176.1,13193, 149.171.126.15,21, tcp,True
15412,01/22-13:00:21.830088, 59.166.0.8,8224, 149.171.126.2,111, udp,True
15413,01/22-13:00:21.830098, 59.166.0.8,8224, 149.171.126.2,111, udp,True
15414,01/22-13:00:21.833185, 59.166.0.8,39539, 149.171.126.2,5587, udp,True
15415,01/22-13:00:21.833190, 59.166.0.8,39539, 149.171.126.2,5587, udp,True
15416,01/22-13:00:21.833743, 59.166.0.8,8224, 149.171.126.2,111, udp,True
15417,01/22-13:00:21.833746, 59.166.0.8,8224, 149.171.126.2,111, udp,True
15418,01/22-13:00:21.192977, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15419,01/22-13:00:21.957093, 59.166.0.9,8878, 149.171.126.2,5190, tcp,True
15420,01/22-13:00:22.001900, 192.168.241.243,0, 192.168.241.243,0, icmp,True
15421,01/22-13:00:22.014664, 175.45.176.2,49321, 149.171.126.13,179, tcp,True
15422,01/22-13:00:22.230326, 149.171.126.13,179, 175.45.176.2,49321, tcp,True
15423,01/22-13:00:22.230330, 149.171.126.13,179, 175.45.176.2,49321, tcp,True
15424,01/22-13:00:22.231053, 149.171.126.5,53, 59.166.0.8,37712, udp,True
15425,01/22-13:00:22.253110, 175.45.176.2,49321, 149.171.126.13,179, tcp,True
15426,01/22-13:00:22.253114, 175.45.176.2,49321, 149.171.126.13,179, tcp,True
15427,01/22-13:00:22.153381, 175.45.176.1,13193, 149.171.126.15,21, tcp,True
15428,01/22-13:00:22.331020, 59.166.0.1,16864, 149.171.126.8,5190, tcp,True
15429,01/22-13:00:22.130819, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15430,01/22-13:00:22.431988, 59.166.0.3,17897, 149.171.126.9,22, tcp,True
15431,01/22-13:00:22.531342, 149.171.126.9,53, 59.166.0.8,20014, udp,True
15432,01/22-13:00:22.532548, 59.166.0.8,21885, 149.171.126.1,80, tcp,True
15433,01/22-13:00:22.540997, 59.166.0.8,23031, 149.171.126.0,6881, tcp,True
15434,01/22-13:00:22.541709, 59.166.0.8,61785, 149.171.126.0,6881, tcp,True
15435,01/22-13:00:22.542408, 59.166.0.8,60615, 149.171.126.0,6881, tcp,True
15436,01/22-13:00:22.543094, 59.166.0.8,55333, 149.171.126.0,6881, tcp,True
15437,01/22-13:00:22.543793, 59.166.0.8,26528, 149.171.126.0,6881, tcp,True
15438,01/22-13:00:22.544536, 59.166.0.8,27406, 149.171.126.0,6881, tcp,True
15439,01/22-13:00:22.647040, 175.45.176.1,26798, 149.171.126.18,445, tcp,True
15440,01/22-13:00:22.647040, 175.45.176.1,26798, 149.171.126.18,445, tcp,True
15441,01/22-13:00:22.647040, 175.45.176.1,26798, 149.171.126.18,445, tcp,True
15442,01/22-13:00:22.731074, 59.166.0.9,59290, 149.171.126.8,111, udp,True
15443,01/22-13:00:22.731085, 59.166.0.9,59290, 149.171.126.8,111, udp,True
15444,01/22-13:00:22.734037, 59.166.0.9,60755, 149.171.126.8,59201, udp,True
15445,01/22-13:00:22.734042, 59.166.0.9,60755, 149.171.126.8,59201, udp,True
15446,01/22-13:00:22.734662, 59.166.0.9,59290, 149.171.126.8,111, udp,True
15447,01/22-13:00:22.734666, 59.166.0.9,59290, 149.171.126.8,111, udp,True
15448,01/22-13:00:22.330577, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15449,01/22-13:00:22.838087, 149.171.126.5,53, 59.166.0.4,25388, udp,True
15450,01/22-13:00:22.931890, 59.166.0.2,54531, 149.171.126.8,22, tcp,True
15451,01/22-13:00:22.626348, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15452,01/22-13:00:23.031455, 59.166.0.3,28228, 149.171.126.2,5190, tcp,True
15453,01/22-13:00:22.647040, 175.45.176.1,26798, 149.171.126.18,445, tcp,True
15454,01/22-13:00:22.647040, 175.45.176.1,26798, 149.171.126.18,445, tcp,True
15455,01/22-13:00:23.099206, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15456,01/22-13:00:23.099206, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15457,01/22-13:00:23.099206, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15458,01/22-13:00:21.647502, 175.45.176.3,50179, 149.171.126.14,80, tcp,True
15459,01/22-13:00:23.157108, 59.166.0.9,47311, 149.171.126.0,111, udp,True
15460,01/22-13:00:23.157119, 59.166.0.9,47311, 149.171.126.0,111, udp,True
15461,01/22-13:00:23.202115, 59.166.0.9,3509, 149.171.126.0,25892, udp,True
15462,01/22-13:00:23.202125, 59.166.0.9,3509, 149.171.126.0,25892, udp,True
15463,01/22-13:00:23.229148, 59.166.0.9,47311, 149.171.126.0,111, udp,True
15464,01/22-13:00:23.229158, 59.166.0.9,47311, 149.171.126.0,111, udp,True
15465,01/22-13:00:23.231159, 149.171.126.3,53, 59.166.0.5,53832, udp,True
15466,01/22-13:00:23.232333, 59.166.0.5,1350, 149.171.126.5,80, tcp,True
15467,01/22-13:00:23.240881, 59.166.0.5,46558, 149.171.126.4,6881, tcp,True
15468,01/22-13:00:23.241600, 59.166.0.5,49492, 149.171.126.4,6881, tcp,True
15469,01/22-13:00:23.242264, 59.166.0.5,48445, 149.171.126.4,6881, tcp,True
15470,01/22-13:00:23.242966, 59.166.0.5,5282, 149.171.126.4,6881, tcp,True
15471,01/22-13:00:23.243668, 59.166.0.5,6339, 149.171.126.4,6881, tcp,True
15472,01/22-13:00:23.244333, 59.166.0.5,45152, 149.171.126.4,6881, tcp,True
15473,01/22-13:00:23.290159, 175.45.176.2,61135, 149.171.126.13,179, tcp,True
15474,01/22-13:00:23.315975, 175.45.176.0,20266, 149.171.126.15,445, tcp,True
15475,01/22-13:00:23.315975, 175.45.176.0,20266, 149.171.126.15,445, tcp,True
15476,01/22-13:00:23.315975, 175.45.176.0,20266, 149.171.126.15,445, tcp,True
15477,01/22-13:00:23.331054, 149.171.126.6,53, 59.166.0.0,33254, udp,True
15478,01/22-13:00:23.099206, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15479,01/22-13:00:23.099206, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15480,01/22-13:00:23.431953, 59.166.0.5,50024, 149.171.126.7,22, tcp,True
15481,01/22-13:00:23.315975, 175.45.176.0,20266, 149.171.126.15,445, tcp,True
15482,01/22-13:00:23.315975, 175.45.176.0,20266, 149.171.126.15,445, tcp,True
15483,01/22-13:00:22.857390, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15484,01/22-13:00:23.523944, 149.171.126.14,143, 175.45.176.0,61080, tcp,True
15485,01/22-13:00:23.692083, 175.45.176.2,61135, 149.171.126.13,179, tcp,True
15486,01/22-13:00:23.692093, 175.45.176.2,61135, 149.171.126.13,179, tcp,True
15487,01/22-13:00:23.692223, 149.171.126.13,179, 175.45.176.2,61135, tcp,True
15488,01/22-13:00:23.692224, 149.171.126.13,179, 175.45.176.2,61135, tcp,True
15489,01/22-13:00:23.704090, 59.166.0.4,54675, 149.171.126.1,21, tcp,True
15490,01/22-13:00:23.730074, 59.166.0.2,8749, 149.171.126.9,111, udp,True
15491,01/22-13:00:23.730081, 59.166.0.2,8749, 149.171.126.9,111, udp,True
15492,01/22-13:00:23.733120, 59.166.0.2,39876, 149.171.126.9,45235, udp,True
15493,01/22-13:00:23.733124, 59.166.0.2,39876, 149.171.126.9,45235, udp,True
15494,01/22-13:00:23.759110, 59.166.0.2,8749, 149.171.126.9,111, udp,True
15495,01/22-13:00:23.759116, 59.166.0.2,8749, 149.171.126.9,111, udp,True
15496,01/22-13:00:23.523434, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15497,01/22-13:00:23.931150, 59.166.0.6,12656, 149.171.126.4,5190, tcp,True
15498,01/22-13:00:23.893204, 149.171.126.17,80, 175.45.176.2,55533, tcp,True
15499,01/22-13:00:23.893204, 149.171.126.17,80, 175.45.176.2,55533, tcp,True
15500,01/22-13:00:23.893204, 149.171.126.17,80, 175.45.176.2,55533, tcp,True
15501,01/22-13:00:24.031411, 149.171.126.5,53, 59.166.0.5,35117, udp,True
15502,01/22-13:00:24.131255, 149.171.126.6,53, 59.166.0.7,63242, udp,True
15503,01/22-13:00:24.132462, 59.166.0.7,21773, 149.171.126.1,80, tcp,True
15504,01/22-13:00:24.141041, 59.166.0.7,22791, 149.171.126.1,6881, tcp,True
15505,01/22-13:00:24.141810, 59.166.0.7,61658, 149.171.126.1,6881, tcp,True
15506,01/22-13:00:24.142559, 59.166.0.7,60576, 149.171.126.1,6881, tcp,True
15507,01/22-13:00:24.143214, 59.166.0.7,25656, 149.171.126.1,6881, tcp,True
15508,01/22-13:00:24.143899, 59.166.0.7,56302, 149.171.126.1,6881, tcp,True
15509,01/22-13:00:24.144636, 59.166.0.7,27499, 149.171.126.1,6881, tcp,True
15510,01/22-13:00:23.768923, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15511,01/22-13:00:23.768923, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15512,01/22-13:00:24.431805, 59.166.0.9,22552, 149.171.126.7,22, tcp,True
15513,01/22-13:00:24.341899, 175.45.176.1,38163, 149.171.126.15,21, tcp,True
15514,01/22-13:00:24.531116, 149.171.126.0,53, 59.166.0.1,59620, udp,True
15515,01/22-13:00:23.966182, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15516,01/22-13:00:24.343111, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15517,01/22-13:00:24.343111, 149.171.126.12,80, 175.45.176.1,8163, tcp,True
15518,01/22-13:00:24.631125, 149.171.126.4,53, 59.166.0.5,24709, udp,True
15519,01/22-13:00:24.706270, 175.45.176.2,65412, 149.171.126.13,179, tcp,True
15520,01/22-13:00:24.731200, 59.166.0.5,55348, 149.171.126.3,5190, tcp,True
15521,01/22-13:00:24.803259, 175.45.176.0,64984, 149.171.126.15,445, tcp,True
15522,01/22-13:00:24.803259, 175.45.176.0,64984, 149.171.126.15,445, tcp,True
15523,01/22-13:00:24.803259, 175.45.176.0,64984, 149.171.126.15,445, tcp,True
15524,01/22-13:00:24.885747, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15525,01/22-13:00:24.886057, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15526,01/22-13:00:24.886057, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15527,01/22-13:00:24.886649, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15528,01/22-13:00:24.886649, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15529,01/22-13:00:24.887015, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15530,01/22-13:00:24.887015, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15531,01/22-13:00:24.887234, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15532,01/22-13:00:24.887234, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15533,01/22-13:00:24.887587, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15534,01/22-13:00:24.887587, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15535,01/22-13:00:24.889622, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15536,01/22-13:00:24.889622, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15537,01/22-13:00:24.889928, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15538,01/22-13:00:24.889928, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15539,01/22-13:00:24.890147, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15540,01/22-13:00:24.890147, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15541,01/22-13:00:24.890447, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15542,01/22-13:00:24.890447, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15543,01/22-13:00:24.890850, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15544,01/22-13:00:24.890850, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15545,01/22-13:00:24.890862, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15546,01/22-13:00:24.932081, 59.166.0.0,30304, 149.171.126.5,22, tcp,True
15547,01/22-13:00:24.883904, 175.45.176.1,38163, 149.171.126.15,21, tcp,True
15548,01/22-13:00:24.885747, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15549,01/22-13:00:25.030133, 59.166.0.8,53261, 149.171.126.2,111, udp,True
15550,01/22-13:00:25.030145, 59.166.0.8,53261, 149.171.126.2,111, udp,True
15551,01/22-13:00:25.033043, 149.171.126.13,179, 175.45.176.2,65412, tcp,True
15552,01/22-13:00:25.033044, 149.171.126.13,179, 175.45.176.2,65412, tcp,True
15553,01/22-13:00:24.803259, 175.45.176.0,64984, 149.171.126.15,445, tcp,True
15554,01/22-13:00:24.803259, 175.45.176.0,64984, 149.171.126.15,445, tcp,True
15555,01/22-13:00:25.033527, 59.166.0.8,52886, 149.171.126.2,1773, udp,True
15556,01/22-13:00:25.033531, 59.166.0.8,52886, 149.171.126.2,1773, udp,True
15557,01/22-13:00:25.034090, 59.166.0.8,53261, 149.171.126.2,111, udp,True
15558,01/22-13:00:25.034094, 59.166.0.8,53261, 149.171.126.2,111, udp,True
15559,01/22-13:00:25.112268, 175.45.176.2,65412, 149.171.126.13,179, tcp,True
15560,01/22-13:00:25.112272, 175.45.176.2,65412, 149.171.126.13,179, tcp,True
15561,01/22-13:00:25.131254, 149.171.126.7,53, 59.166.0.0,5476, udp,True
15562,01/22-13:00:25.231198, 149.171.126.0,53, 59.166.0.5,48128, udp,True
15563,01/22-13:00:25.283218, 149.171.126.1,53, 59.166.0.6,54910, udp,True
15564,01/22-13:00:25.331902, 59.166.0.9,5268, 149.171.126.6,22, tcp,True
15565,01/22-13:00:24.885747, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15566,01/22-13:00:25.431264, 149.171.126.0,53, 59.166.0.7,7146, udp,True
15567,01/22-13:00:25.432428, 59.166.0.7,44836, 149.171.126.7,80, tcp,True
15568,01/22-13:00:25.440927, 59.166.0.7,9999, 149.171.126.5,6881, tcp,True
15569,01/22-13:00:25.441645, 59.166.0.7,38624, 149.171.126.5,6881, tcp,True
15570,01/22-13:00:25.442281, 59.166.0.7,12017, 149.171.126.5,6881, tcp,True
15571,01/22-13:00:25.442901, 59.166.0.7,12872, 149.171.126.5,6881, tcp,True
15572,01/22-13:00:25.443536, 59.166.0.7,35320, 149.171.126.5,6881, tcp,True
15573,01/22-13:00:25.444241, 59.166.0.7,14733, 149.171.126.5,6881, tcp,True
15574,01/22-13:00:25.630122, 59.166.0.9,11347, 149.171.126.9,111, udp,True
15575,01/22-13:00:25.630123, 59.166.0.9,11347, 149.171.126.9,111, udp,True
15576,01/22-13:00:25.633535, 59.166.0.9,40689, 149.171.126.9,8595, udp,True
15577,01/22-13:00:25.633539, 59.166.0.9,40689, 149.171.126.9,8595, udp,True
15578,01/22-13:00:25.634104, 59.166.0.9,11347, 149.171.126.9,111, udp,True
15579,01/22-13:00:25.634108, 59.166.0.9,11347, 149.171.126.9,111, udp,True
15580,01/22-13:00:25.731201, 149.171.126.2,53, 59.166.0.4,11172, udp,True
15581,01/22-13:00:25.789550, 175.45.176.1,52185, 149.171.126.18,445, tcp,True
15582,01/22-13:00:25.789550, 175.45.176.1,52185, 149.171.126.18,445, tcp,True
15583,01/22-13:00:25.789550, 175.45.176.1,52185, 149.171.126.18,445, tcp,True
15584,01/22-13:00:25.112687, 175.45.176.3,44515, 149.171.126.14,80, tcp,True
15585,01/22-13:00:25.721042, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15586,01/22-13:00:25.721042, 175.45.176.1,53140, 149.171.126.17,445, tcp,True
15587,01/22-13:00:25.857239, 149.171.126.5,53, 59.166.0.3,35251, udp,True
15588,01/22-13:00:25.883152, 59.166.0.6,28875, 149.171.126.0,21, tcp,True
15589,01/22-13:00:25.931293, 59.166.0.1,15800, 149.171.126.3,5190, tcp,True
15590,01/22-13:00:25.789550, 175.45.176.1,52185, 149.171.126.18,445, tcp,True
15591,01/22-13:00:25.789550, 175.45.176.1,52185, 149.171.126.18,445, tcp,True
15592,01/22-13:00:26.031224, 149.171.126.5,53, 59.166.0.0,36521, udp,True
15593,01/22-13:00:25.820562, 175.45.176.1,47378, 149.171.126.10,80, tcp,True
15594,01/22-13:00:26.131180, 59.166.0.0,23433, 149.171.126.3,5190, tcp,True
15595,01/22-13:00:26.239128, 59.166.0.3,20466, 149.171.126.0,5190, tcp,True
15596,01/22-13:00:26.278320, 175.45.176.0,20872, 149.171.126.15,445, tcp,True
15597,01/22-13:00:26.278320, 175.45.176.0,20872, 149.171.126.15,445, tcp,True
15598,01/22-13:00:26.278320, 175.45.176.0,20872, 149.171.126.15,445, tcp,True
15599,01/22-13:00:26.431208, 149.171.126.5,53, 59.166.0.1,60448, udp,True
15600,01/22-13:00:26.278320, 175.45.176.0,20872, 149.171.126.15,445, tcp,True
15601,01/22-13:00:26.278320, 175.45.176.0,20872, 149.171.126.15,445, tcp,True
15602,01/22-13:00:26.532225, 59.166.0.9,27002, 149.171.126.8,22, tcp,True
15603,01/22-13:00:26.381164, 175.45.176.1,12182, 149.171.126.15,21, tcp,True
15604,01/22-13:00:26.631178, 59.166.0.0,54827, 149.171.126.1,5190, tcp,True
15605,01/22-13:00:26.731339, 149.171.126.8,53, 59.166.0.6,30159, udp,True
15606,01/22-13:00:26.832907, 59.166.0.5,50667, 149.171.126.2,22, tcp,True
15607,01/22-13:00:26.931293, 59.166.0.3,1803, 149.171.126.9,5190, tcp,True
15608,01/22-13:00:27.031239, 149.171.126.9,53, 59.166.0.6,46457, udp,True
15609,01/22-13:00:27.035950, 175.45.176.2,63266, 149.171.126.13,179, tcp,True
15610,01/22-13:00:27.131101, 59.166.0.9,46018, 149.171.126.6,5190, tcp,True
15611,01/22-13:00:27.218906, 175.45.176.1,44474, 149.171.126.17,111, udp,True
15612,01/22-13:00:27.218913, 175.45.176.1,44474, 149.171.126.17,111, udp,True
15613,01/22-13:00:26.965159, 175.45.176.2,60783, 149.171.126.14,111, tcp,True
15614,01/22-13:00:26.965159, 175.45.176.2,60783, 149.171.126.14,111, tcp,True
15615,01/22-13:00:27.331242, 149.171.126.1,53, 59.166.0.6,8241, udp,True
15616,01/22-13:00:27.332815, 59.166.0.6,39888, 149.171.126.0,21, tcp,True
15617,01/22-13:00:27.339339, 149.171.126.13,179, 175.45.176.2,63266, tcp,True
15618,01/22-13:00:27.339349, 149.171.126.13,179, 175.45.176.2,63266, tcp,True
15619,01/22-13:00:27.385679, 175.45.176.2,63266, 149.171.126.13,179, tcp,True
15620,01/22-13:00:27.385684, 175.45.176.2,63266, 149.171.126.13,179, tcp,True
15621,01/22-13:00:27.431233, 149.171.126.7,53, 59.166.0.0,10765, udp,True
15622,01/22-13:00:27.532001, 59.166.0.2,41184, 149.171.126.9,22, tcp,True
15623,01/22-13:00:27.630170, 59.166.0.4,12622, 149.171.126.5,111, udp,True
15624,01/22-13:00:27.630180, 59.166.0.4,12622, 149.171.126.5,111, udp,True
15625,01/22-13:00:27.634105, 59.166.0.4,35629, 149.171.126.5,7253, udp,True
15626,01/22-13:00:27.634112, 59.166.0.4,35629, 149.171.126.5,7253, udp,True
15627,01/22-13:00:27.634702, 59.166.0.4,12622, 149.171.126.5,111, udp,True
15628,01/22-13:00:27.634706, 59.166.0.4,12622, 149.171.126.5,111, udp,True
15629,01/22-13:00:27.731217, 149.171.126.9,53, 59.166.0.4,35662, udp,True
15630,01/22-13:00:27.871131, 149.171.126.2,53, 59.166.0.4,36149, udp,True
15631,01/22-13:00:27.892739, 175.45.176.2,53969, 149.171.126.13,179, tcp,True
15632,01/22-13:00:27.930170, 59.166.0.2,62858, 149.171.126.4,111, udp,True
15633,01/22-13:00:27.930181, 59.166.0.2,62858, 149.171.126.4,111, udp,True
15634,01/22-13:00:27.933314, 59.166.0.2,1917, 149.171.126.4,34523, udp,True
15635,01/22-13:00:27.933318, 59.166.0.2,1917, 149.171.126.4,34523, udp,True
15636,01/22-13:00:27.933876, 59.166.0.2,62858, 149.171.126.4,111, udp,True
15637,01/22-13:00:27.933880, 59.166.0.2,62858, 149.171.126.4,111, udp,True
15638,01/22-13:00:27.978255, 175.45.176.1,39221, 149.171.126.18,445, tcp,True
15639,01/22-13:00:27.978255, 175.45.176.1,39221, 149.171.126.18,445, tcp,True
15640,01/22-13:00:27.978255, 175.45.176.1,39221, 149.171.126.18,445, tcp,True
15641,01/22-13:00:28.033180, 149.171.126.13,179, 175.45.176.2,53969, tcp,True
15642,01/22-13:00:28.033183, 149.171.126.13,179, 175.45.176.2,53969, tcp,True
15643,01/22-13:00:28.060077, 175.45.176.2,53969, 149.171.126.13,179, tcp,True
15644,01/22-13:00:28.060087, 175.45.176.2,53969, 149.171.126.13,179, tcp,True
15645,01/22-13:00:28.088314, 149.171.126.8,53, 59.166.0.7,1374, udp,True
15646,01/22-13:00:28.131272, 149.171.126.7,53, 59.166.0.3,26708, udp,True
15647,01/22-13:00:27.978255, 175.45.176.1,39221, 149.171.126.18,445, tcp,True
15648,01/22-13:00:27.978255, 175.45.176.1,39221, 149.171.126.18,445, tcp,True
15649,01/22-13:00:28.331444, 149.171.126.9,53, 59.166.0.0,25235, udp,True
15650,01/22-13:00:28.440278, 175.45.176.3,17889, 149.171.126.14,80, tcp,True
15651,01/22-13:00:28.440904, 175.45.176.3,17889, 149.171.126.14,80, tcp,True
15652,01/22-13:00:28.440904, 175.45.176.3,17889, 149.171.126.14,80, tcp,True
15653,01/22-13:00:28.441036, 175.45.176.3,17889, 149.171.126.14,80, tcp,True
15654,01/22-13:00:28.441036, 175.45.176.3,17889, 149.171.126.14,80, tcp,True
